TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPct_num,PaymentType_cat
850,5/4/25,1162,2074,401,3.0,659.5,0.04,Cash
851,5/4/25,1049,2064,401,3.0,882.12,0.13,PayPal
852,5/4/25,1135,2038,404,0.0,926.51,0.17,PayPal
853,5/4/25,1038,2017,402,2.0,741.92,0.08,Credit
854,5/4/25,1104,2072,404,1.0,1134.81,0.18,Credit
855,5/4/25,1080,2091,402,0.0,2717.37,0.03,GiftCard
856,5/4/25,1124,2042,402,2.0,0,0.06,Credit
857,5/4/25,1162,2007,401,3.0,583.39,0.11,GiftCard
858,5/4/25,1070,2026,402,1.0,190.4,0.19,GiftCard
859,5/4/25,1125,2097,401,1.0,3031.56,0.2,GiftCard
860,5/4/25,1157,2055,404,3.0,53.94,0.12,Cash
861,5/4/25,1109,2061,404,0.0,799.68,0.11,Cash
862,5/4/25,1009,2068,402,2.0,0,0.03,PayPal
863,5/4/25,1003,2041,402,0.0,2412.63,0.08,GiftCard
864,5/4/25,1173,2000,402,1.0,872.38,0.03,Cash
865,5/4/25,1177,2044,403,1.0,373.64,0.09,PayPal
866,5/4/25,1026,2049,403,1.0,3383.42,0.15,Credit
867,5/4/25,1016,2005,403,2.0,686.05,0,Cash
868,5/4/25,1116,2093,403,3.0,755.94,0.03,Cash
869,5/4/25,1175,2017,403,3.0,463.7,0.12,PayPal
870,5/4/25,1091,2096,402,1.0,1209.92,0.02,Credit
871,5/4/25,1103,2002,402,1.0,779.4,0.19,PayPal
872,5/4/25,1186,2016,402,0.0,646.04,0.13,Credit
873,5/4/25,1150,2064,402,0.0,294.04,0.17,Cash
874,5/4/25,1093,2091,401,3.0,2717.37,0.18,PayPal
875,5/4/25,1163,2032,401,0.0,0,0.12,GiftCard
876,5/4/25,1169,2013,401,0.0,935.36,0.09,Cash
877,5/4/25,1176,2014,404,3.0,1231.5,0.2,Credit
878,5/4/25,1097,2015,403,3.0,2699.88,0.19,Cash
879,5/4/25,1179,2019,402,0.0,1867.86,0.08,Cash
880,5/4/25,1077,2053,401,2.0,976.24,0.02,GiftCard
881,5/4/25,1159,2077,402,3.0,561.83,0.11,Cash
882,5/4/25,1026,2065,401,2.0,1881.36,0.06,PayPal
883,5/4/25,1029,2013,404,1.0,0,0.06,Credit
884,5/4/25,1155,2025,403,1.0,503.32,0.04,GiftCard
885,5/4/25,1091,2090,404,2.0,171.94,0.14,Cash
886,5/4/25,1041,2005,404,1.0,385.9,0.13,GiftCard
887,5/4/25,1176,2061,403,1.0,359.86,0.05,GiftCard
888,5/4/25,1000,2001,401,0.0,1649.4,0.15,PayPal
889,5/4/25,1146,2085,404,1.0,653.81,0.2,GiftCard
890,5/4/25,1023,2099,401,0.0,1292.64,0.2,Credit
891,5/4/25,1065,2082,402,3.0,266.6,0.09,Cash
892,5/4/25,1075,2033,404,0.0,2508.75,0.15,Cash
893,5/4/25,1025,2022,401,2.0,1073.89,0.1,GiftCard
894,5/4/25,1092,2086,403,3.0,894.1,0.13,Cash
895,5/4/25,1189,2014,401,0.0,0,0.05,GiftCard
896,5/4/25,1002,2017,402,2.0,0,0.17,GiftCard
897,5/4/25,1091,2056,403,0.0,1049.44,0.17,GiftCard
898,5/4/25,1095,2043,402,0.0,0,0.13,PayPal
899,5/4/25,1102,2051,404,2.0,93.86,0.09,GiftCard
900,5/4/25,1098,2088,404,3.0,0,0.02,PayPal
901,5/4/25,1166,2021,401,1.0,0,0.12,Credit
902,5/4/25,1178,2092,401,1.0,867.98,0.07,PayPal
903,5/4/25,1026,2053,404,3.0,1830.45,0.06,Cash
904,5/4/25,1046,2078,404,2.0,454.43,0,PayPal
905,5/4/25,1156,2003,402,3.0,1925.9,0.2,GiftCard
906,5/4/25,1124,2014,404,3.0,0,0.12,Credit
907,5/4/25,1011,2008,403,2.0,106.54,0,Credit
908,5/4/25,1003,2090,402,2.0,57.31,0.05,Credit
909,5/4/25,1132,2066,401,3.0,1548.18,0.16,Cash
910,5/4/25,1169,2093,402,3.0,755.94,0.12,GiftCard
911,5/4/25,1088,2084,404,1.0,0,0.03,Cash
912,5/4/25,1142,2078,401,0.0,568.04,0.06,PayPal
913,5/4/25,1164,2020,404,3.0,1879.15,0.02,Cash
914,5/4/25,1042,2009,404,2.0,53.05,0.14,PayPal
915,5/4/25,1061,2042,403,0.0,167.61,0.02,Credit
916,5/4/25,1129,2028,404,3.0,2551.76,0.05,GiftCard
917,5/4/25,1060,2010,404,3.0,544.88,0.14,GiftCard
918,5/4/25,1146,2057,401,3.0,436.98,0.12,PayPal
919,5/4/25,1114,2040,401,3.0,34.54,0.07,Cash
920,5/4/25,1190,2083,401,0.0,2304.48,0.01,PayPal
921,5/4/25,1103,2052,401,0.0,2193.78,0.16,Credit
922,5/4/25,1023,2077,403,1.0,505.65,0.03,Credit
923,5/4/25,1167,2085,404,2.0,387.44,0.07,GiftCard
924,5/4/25,1093,2006,402,3.0,594,0.03,PayPal
925,5/4/25,1084,2071,404,2.0,492.13,0.11,PayPal
926,5/4/25,1183,2057,401,0.0,873.96,0.09,GiftCard
927,5/4/25,1194,2084,402,0.0,563.7,0.14,Credit
928,5/4/25,1087,2045,403,2.0,499.42,0.2,PayPal
929,5/4/25,1179,2013,401,1.0,1683.65,0.05,Cash
930,5/4/25,1126,2017,404,0.0,927.4,0.01,PayPal
931,5/4/25,1065,2078,402,1.0,127.81,0.08,Cash
932,5/4/25,1030,2050,402,3.0,186.78,0,Cash
933,5/4/25,1005,2024,403,0.0,621.35,0.19,Cash
934,5/4/25,1193,2053,401,0.0,1830.45,0.17,Cash
935,5/4/25,1197,2057,404,1.0,1179.85,0.2,Credit
936,5/4/25,1127,2000,401,3.0,969.31,0.09,Cash
937,5/4/25,1149,2061,402,1.0,359.86,0.04,PayPal
938,5/4/25,1187,2016,401,3.0,2584.16,0.1,PayPal
939,5/4/25,1168,2076,403,3.0,2418.21,0.01,PayPal
940,5/4/25,1107,2077,402,2.0,898.93,0.15,Credit
941,5/4/25,1101,2043,403,3.0,3493.8,0.05,GiftCard
942,5/4/25,1034,2017,404,2.0,0,0.1,GiftCard
943,5/4/25,1179,2070,403,1.0,61.52,0.18,Cash
944,5/4/25,1051,2026,403,2.0,338.5,0.2,Cash
945,5/4/25,1172,2016,402,2.0,516.83,0.2,GiftCard
946,5/4/25,1181,2014,403,3.0,246.3,0.08,Cash
947,5/4/25,1149,2073,404,2.0,799.09,0.07,Credit
948,5/4/25,1108,2001,401,0.0,412.35,0.17,Credit
949,5/4/25,1097,2018,401,0.0,1084.52,0.09,PayPal
950,5/4/25,1051,2034,402,2.0,217.87,0.06,Credit
951,5/4/25,1174,2032,402,0.0,4728,0.08,PayPal
952,5/4/25,1176,2037,402,0.0,720.28,0.17,Cash
953,5/4/25,1091,2057,401,1.0,786.56,0.19,Credit
954,5/4/25,1190,2082,404,1.0,239.94,0,PayPal
955,5/4/25,1130,2089,403,0.0,413.52,0,PayPal
956,5/4/25,1097,2049,404,2.0,0,0.17,PayPal
957,5/4/25,1141,2006,401,2.0,0,0.01,Cash
958,5/4/25,1051,2079,404,1.0,1710.97,0.09,Cash
959,5/4/25,1162,2090,403,1.0,257.9,0.18,Credit
960,5/4/25,1198,2092,402,2.0,771.54,0.05,Credit
961,5/4/25,1114,2022,401,1.0,3020.31,0.01,GiftCard
962,5/4/25,1044,2094,401,3.0,493.35,0.1,PayPal
963,5/4/25,1010,2054,403,2.0,720.41,0.08,GiftCard
964,5/4/25,1033,2020,403,0.0,751.66,0.07,Cash
965,5/4/25,1084,2059,402,0.0,0,0.06,Credit
966,5/4/25,1039,2041,401,2.0,0,0.08,PayPal
967,5/4/25,1125,2073,403,0.0,1997.72,0.17,PayPal
968,5/4/25,1005,2090,403,1.0,193.43,0.17,PayPal
969,5/4/25,1047,2066,401,1.0,464.45,0.16,Cash
970,5/4/25,1106,2069,404,0.0,464.78,0.1,GiftCard
971,5/4/25,1089,2028,402,2.0,0,0.07,Cash
972,5/4/25,1084,2046,403,1.0,0,0.03,Credit
973,5/4/25,1192,2079,404,0.0,950.54,0.17,Credit
974,5/4/25,1029,2085,403,3.0,726.45,0.01,GiftCard
975,5/4/25,1061,2082,402,0.0,533.2,0.19,PayPal
976,5/4/25,1174,2041,404,0.0,804.21,0.09,Credit
977,5/4/25,1098,2032,403,0.0,0,0.04,Credit
978,5/4/25,1132,2098,403,3.0,3631.44,0.07,PayPal
979,5/4/25,1124,2005,403,1.0,1157.71,0.1,PayPal
980,5/4/25,1082,2065,401,0.0,1411.02,0.1,GiftCard
981,5/4/25,1042,2098,401,0.0,4539.3,0.16,GiftCard
982,5/4/25,1053,2085,402,3.0,726.45,0.12,GiftCard
983,5/4/25,1026,2026,404,0.0,423.12,0.05,PayPal
984,5/4/25,1191,2087,402,0.0,477.96,0.09,PayPal
985,5/4/25,1117,2091,403,0.0,1811.58,0.18,PayPal
986,5/4/25,1022,2009,401,1.0,119.36,0.18,Cash
987,5/4/25,1064,2071,401,1.0,1107.29,0.12,Credit
988,5/4/25,1066,2052,404,3.0,5118.82,0.03,Cash
989,5/4/25,1161,2051,404,2.0,375.42,0.11,GiftCard
990,5/4/25,1004,2049,401,0.0,939.84,0.16,Credit
991,5/4/25,1164,2092,401,0.0,2893.26,0.2,Cash
992,5/4/25,1179,2009,403,0.0,66.31,0.2,PayPal
993,5/4/25,1074,2087,403,0.0,477.96,0.09,GiftCard
994,5/4/25,1072,2097,404,3.0,842.1,0.13,Cash
995,5/4/25,1101,2084,401,3.0,1127.4,0.12,Credit
996,5/4/25,1040,2068,402,1.0,2952.86,0.1,PayPal
997,5/4/25,1191,2050,403,1.0,504.31,0.03,Credit
998,5/4/25,1076,2086,403,0.0,2682.3,0.19,PayPal
999,5/4/25,1141,2071,402,0.0,1230.32,0.07,GiftCard
1000,5/4/25,1010,2000,404,0.0,3877.24,0.15,PayPal
1001,5/4/25,1078,2026,403,1.0,761.62,0.13,Cash
1002,5/4/25,1105,2082,402,1.0,239.94,0.12,PayPal
1003,5/4/25,1047,2028,403,1.0,1148.29,0.05,Credit
1004,5/4/25,1029,2023,401,3.0,2818.62,0.06,PayPal
1005,5/4/25,1165,2070,401,2.0,54.69,0.18,GiftCard
1006,5/4/25,1171,2008,403,0.0,133.18,0.06,PayPal
1007,5/4/25,1050,2092,404,2.0,771.54,0.03,GiftCard
1008,5/4/25,1091,2016,402,0.0,1292.08,0.03,Credit
1009,5/4/25,1072,2079,401,1.0,855.49,0.12,Credit
1010,5/4/25,1081,2062,404,2.0,495.49,0.07,PayPal
1011,5/4/25,1157,2084,403,1.0,253.67,0.16,GiftCard
1012,5/4/25,1144,2072,403,2.0,672.48,0.1,Cash
1013,5/4/25,1109,2021,401,2.0,668.33,0.1,PayPal
1014,5/4/25,1063,2028,404,2.0,510.35,0.07,GiftCard
1015,5/4/25,1092,2017,403,3.0,1854.8,0.07,Credit
1016,5/4/25,1118,2057,403,2.0,699.17,0.19,Credit
1017,5/4/25,1124,2070,401,1.0,30.76,0.03,PayPal
1018,5/4/25,1165,2077,401,2.0,449.46,0.07,Cash
1019,5/4/25,1035,2068,402,2.0,1968.58,0.18,Credit
1020,5/4/25,1187,2080,401,0.0,0,0.06,Cash
1021,5/4/25,1004,2064,401,3.0,882.12,0.14,PayPal
1022,5/4/25,1196,2075,402,0.0,2341.92,0.04,Credit
1023,5/4/25,1141,2033,404,1.0,0,0.04,Credit
1024,5/4/25,1093,2050,402,2.0,448.27,0.05,Credit
1025,5/4/25,1034,2059,401,3.0,1536.15,0.08,PayPal
1026,5/4/25,1093,2064,401,1.0,793.91,0.14,Cash
1027,5/4/25,1157,2087,402,1.0,286.78,0.16,Credit
1028,5/4/25,1114,2020,402,1.0,676.49,0.07,Cash
1029,5/4/25,1188,2093,404,2.0,1814.26,0.18,Cash
1030,5/4/25,1010,2028,404,1.0,1148.29,0,Cash
1031,5/4/25,1016,2033,403,1.0,2257.88,0.19,GiftCard
1032,5/4/25,1010,2085,402,2.0,387.44,0.06,PayPal
1033,5/4/25,1099,2060,404,0.0,0,0.11,PayPal
1034,5/4/25,1010,2083,403,0.0,768.16,0.12,GiftCard
1035,5/4/25,1180,2066,403,2.0,1238.54,0.17,Cash
1036,5/4/25,1148,2069,402,3.0,697.17,0.1,Cash
1037,5/4/25,1167,2048,403,0.0,1072.89,0,Credit
1038,5/4/25,1132,2032,404,1.0,851.04,0.2,GiftCard
1039,5/4/25,1132,2051,403,2.0,187.71,0.07,Credit
1040,5/4/25,1124,2061,401,1.0,0,0.19,GiftCard
1041,5/4/25,1112,2021,402,0.0,835.41,0.05,Cash
1042,5/4/25,1131,2082,403,1.0,239.94,0,Credit
1043,5/4/25,1038,2023,402,2.0,0,0.1,Credit
1044,5/4/25,1154,2091,401,1.0,3260.84,0.08,PayPal
1045,5/4/25,1106,2042,401,3.0,1173.27,0.08,PayPal
1046,5/4/25,1172,2061,404,1.0,719.71,0.07,Cash
1047,5/4/25,1151,2020,404,0.0,1127.49,0.06,Cash
1048,5/4/25,1062,2005,402,1.0,385.9,0.16,Cash
1049,5/4/25,1034,2080,401,1.0,2996.14,0.2,Cash
1050,5/4/25,1014,2021,403,1.0,1503.74,0.05,GiftCard
1051,5/4/25,1132,2051,401,2.0,281.57,0.15,Cash
1052,5/4/25,1021,2027,404,3.0,775.83,0.15,GiftCard
1053,5/4/25,1123,2021,402,3.0,0,0.15,Credit
1054,5/4/25,1153,2018,402,2.0,867.62,0.16,Cash
1055,5/4/25,1042,2092,403,3.0,1446.63,0.2,PayPal
1056,5/4/25,1152,2075,401,1.0,2107.73,0.05,PayPal
1057,5/4/25,1096,2049,402,0.0,939.84,0.18,GiftCard
1058,5/4/25,1004,2025,404,1.0,0,0.05,PayPal
1059,5/4/25,1155,2012,402,3.0,623.19,0.2,PayPal
1060,5/4/25,1157,2076,401,0.0,2418.21,0.17,GiftCard
1061,5/4/25,1023,2061,402,0.0,199.92,0.14,Credit
1062,5/4/25,1198,2086,404,3.0,894.1,0.14,Cash
1063,5/4/25,1094,2005,404,1.0,771.8,0.07,Credit
1064,5/4/25,1123,2098,404,2.0,3631.44,0.14,GiftCard
1065,5/4/25,1150,2094,401,3.0,2466.75,0.16,Cash
1066,5/4/25,1034,2032,404,1.0,1702.08,0.16,PayPal
1067,5/4/25,1021,2036,404,2.0,348.77,0.08,Credit
1068,5/4/25,1048,2000,401,0.0,4846.55,0.11,GiftCard
1069,5/4/25,1133,2000,404,1.0,872.38,0.09,GiftCard
1070,5/4/25,1176,2040,404,2.0,55.26,0.15,Cash
1071,5/4/25,1027,2019,404,2.0,747.14,0.12,PayPal
1072,5/4/25,1066,2068,404,2.0,1968.58,0.17,PayPal
1073,5/4/25,1156,2035,404,1.0,0,0.07,PayPal
1074,5/4/25,1105,2070,404,1.0,0,0.15,Credit
1075,5/4/25,1094,2071,404,2.0,984.26,0.02,Credit
1076,5/4/25,1078,2073,403,3.0,499.43,0,Cash
1077,5/4/25,1188,2017,401,1.0,417.33,0.16,PayPal
1078,5/4/25,1114,2089,402,0.0,827.04,0.12,PayPal
1079,5/4/25,1054,2065,404,2.0,376.27,0.1,Cash
1080,5/4/25,1140,2078,401,1.0,255.62,0.08,Cash
1081,5/4/25,1099,2081,401,0.0,1492.44,0.02,Cash
1082,5/4/25,1037,2060,404,0.0,1225.14,0.02,Credit
1083,5/4/25,1016,2033,402,2.0,2007,0.11,Cash
1084,5/4/25,1020,2077,401,3.0,561.83,0.1,GiftCard
1085,5/4/25,1102,2078,403,0.0,142.01,0.04,PayPal
1086,5/4/25,1198,2022,404,3.0,671.18,0.08,Cash
1087,5/4/25,1002,2025,403,1.0,503.32,0.04,Cash
1088,5/4/25,1008,2076,402,1.0,1450.93,0.17,Credit
1089,5/4/25,1172,2004,403,1.0,834.52,0,Cash
1090,5/4/25,1167,2000,402,0.0,969.31,0.05,Credit
1091,5/4/25,1070,2099,404,2.0,1551.17,0.01,GiftCard
1092,5/4/25,1171,2050,404,1.0,168.1,0.19,Cash
1093,5/4/25,1132,2001,401,0.0,2061.75,0.14,Credit
1094,5/4/25,1140,2036,403,2.0,348.77,0.2,Credit
1095,5/4/25,1070,2028,402,3.0,2551.76,0.1,Credit
1096,5/4/25,1103,2073,401,2.0,0,0.06,Credit
1097,5/4/25,1044,2052,401,0.0,2193.78,0.01,Credit
1098,5/4/25,1128,2037,403,0.0,0,0.02,Cash
1099,5/4/25,1131,2032,403,3.0,4728,0.18,Cash
1100,5/4/25,1096,2072,404,1.0,378.27,0,Cash
1101,5/4/25,1193,2043,404,3.0,2620.35,0.15,Credit
1102,5/4/25,1150,2003,404,0.0,1155.54,0.03,PayPal
1103,5/4/25,1066,2008,404,1.0,59.93,0.12,GiftCard
1104,5/4/25,1173,2089,402,2.0,0,0.09,GiftCard
1105,5/4/25,1105,2045,401,2.0,499.42,0.19,Credit
1106,5/4/25,1063,2036,401,3.0,653.94,0.09,Cash
1107,5/4/25,1172,2095,403,0.0,981.58,0.12,GiftCard
1108,5/4/25,1141,2022,404,2.0,0,0.1,PayPal
1109,5/4/25,1090,2027,403,1.0,698.25,0.01,PayPal
1110,5/4/25,1191,2087,402,3.0,955.92,0.02,Cash
1111,5/4/25,1188,2025,402,1.0,251.66,0,Cash
1112,5/4/25,1067,2026,402,1.0,380.81,0.2,GiftCard
1113,5/4/25,1063,2079,403,1.0,1710.97,0.11,Cash
1114,5/4/25,1199,2013,401,0.0,5612.16,0.02,PayPal
1115,5/4/25,1173,2084,404,0.0,281.85,0.07,Credit
1116,5/4/25,1195,2069,401,3.0,697.17,0.14,Credit
1117,5/4/25,1095,2079,403,3.0,950.54,0.11,Credit
1118,5/4/25,1147,2035,404,1.0,809.99,0.1,PayPal
1119,5/4/25,1195,2065,403,3.0,1411.02,0.03,Credit
1120,5/4/25,1056,2096,402,0.0,0,0.18,Cash
1121,5/4/25,1134,2054,404,0.0,3602.04,0.03,Credit
1122,5/4/25,1128,2044,404,1.0,373.64,0.12,GiftCard
1123,5/4/25,1117,2015,404,2.0,1619.93,0.09,Credit
1124,5/4/25,1176,2001,401,1.0,371.12,0.13,Credit
1125,5/4/25,1097,2074,401,2.0,527.6,0.04,GiftCard
1126,5/4/25,1092,2078,403,1.0,383.43,0.13,Cash
1127,5/4/25,1140,2033,402,2.0,1338,0.1,PayPal
1128,5/4/25,1120,2078,403,2.0,227.22,0.2,Credit
1129,5/4/25,1047,2063,404,1.0,0,0.2,Credit
1130,5/4/25,1107,2089,403,2.0,330.82,0.16,Credit
1131,5/4/25,1102,2035,404,1.0,1619.98,0.2,PayPal
1132,5/4/25,1146,2016,402,0.0,0,0.07,PayPal
1133,5/4/25,1184,2034,402,3.0,680.85,0.09,PayPal
1134,5/4/25,1097,2025,402,1.0,1258.29,0.18,Credit
1135,5/4/25,1121,2001,402,3.0,0,0.05,Cash
1136,5/4/25,1127,2017,403,3.0,0,0.01,Cash
1137,5/4/25,1076,2032,401,3.0,6619.2,0.18,PayPal
1138,5/4/25,1025,2088,402,0.0,0,0.2,PayPal
1139,5/4/25,1055,2032,404,0.0,945.6,0.07,GiftCard
1140,5/4/25,1115,2095,403,2.0,0,0.19,PayPal
1141,5/4/25,1092,2046,403,2.0,80.23,0.08,Cash
1142,5/4/25,1005,2052,401,2.0,1170.02,0.17,PayPal
1143,5/4/25,1173,2077,402,1.0,1516.94,0.04,PayPal
1144,5/4/25,1199,2036,403,2.0,871.92,0.15,Cash
1145,5/4/25,1172,2065,404,3.0,2822.04,0,Cash
1146,5/4/25,1020,2048,403,3.0,1072.89,0.02,Credit
1147,5/4/25,1161,2018,402,2.0,1301.42,0.01,Credit
1148,5/4/25,1107,2080,404,0.0,4993.56,0.08,Cash
1149,5/4/25,1020,2020,403,1.0,1014.74,0.14,Credit
1150,5/4/25,1080,2040,403,2.0,55.26,0.19,GiftCard
1151,5/4/25,1154,2082,404,2.0,639.84,0.01,Credit
1152,5/4/25,1113,2099,403,3.0,646.32,0.16,Credit
1153,5/4/25,1105,2021,402,0.0,835.41,0,GiftCard
1154,5/4/25,1032,2093,402,2.0,2419.01,0.11,Credit
1155,5/4/25,1190,2089,401,1.0,0,0.08,PayPal
1156,5/4/25,1042,2050,401,0.0,1120.68,0.06,Credit
1157,5/4/25,1016,2060,401,0.0,816.76,0.15,GiftCard
1158,5/4/25,1197,2050,401,0.0,560.34,0.1,GiftCard
1159,5/4/25,1067,2079,402,0.0,1901.08,0.09,Credit
1160,5/4/25,1167,2049,403,1.0,0,0.16,Credit
1161,5/4/25,1063,2094,403,3.0,493.35,0.11,Credit
1162,5/4/25,1160,2016,402,1.0,1162.87,0.14,GiftCard
1163,5/4/25,1007,2004,403,2.0,2225.4,0.09,Credit
1164,5/4/25,1121,2059,403,3.0,2048.2,0.06,Cash
1165,5/4/25,1034,2089,402,3.0,2481.12,0.16,GiftCard
1166,5/4/25,1161,2095,404,2.0,392.63,0.03,Cash
1167,5/4/25,1088,2061,402,0.0,799.68,0.15,GiftCard
1168,5/4/25,1113,2039,403,3.0,976.44,0.01,Credit
1169,5/4/25,1066,2019,403,0.0,933.93,0.18,Cash
1170,5/4/25,1000,2066,402,2.0,412.85,0.17,PayPal
1171,5/4/25,1073,2060,401,3.0,0,0.08,GiftCard
1172,5/4/25,1193,2061,403,0.0,199.92,0.13,Cash
1173,5/4/25,1196,2055,403,1.0,194.18,0.18,PayPal
1174,5/4/25,1001,2070,403,1.0,61.52,0.16,GiftCard
1175,5/4/25,1105,2071,404,3.0,615.16,0.02,Credit
1176,5/4/25,1063,2020,404,3.0,375.83,0.04,GiftCard
1177,5/4/25,1056,2033,401,3.0,836.25,0.05,Cash
1178,5/4/25,1160,2030,403,2.0,271.95,0.08,Credit
1179,5/4/25,1166,2095,403,3.0,1472.37,0.15,Credit
1180,5/4/25,1048,2008,402,1.0,0,0.04,PayPal
1181,5/4/25,1074,2014,404,3.0,738.9,0.19,Cash
1182,5/4/25,1069,2089,404,1.0,372.17,0.19,GiftCard
1183,5/4/25,1082,2002,402,0.0,1732,0.04,GiftCard
1184,5/4/25,1136,2002,402,0.0,1732,0.19,PayPal
1185,5/4/25,1072,2034,402,3.0,0,0,Credit
1186,5/4/25,1186,2001,402,0.0,824.7,0.19,Cash
1187,5/4/25,1038,2001,404,1.0,0,0.08,Credit
1188,5/4/25,1087,2053,403,3.0,2440.6,0.15,Credit
1189,5/4/25,1095,2059,401,2.0,1638.56,0.11,PayPal
1190,5/4/25,1020,2096,402,0.0,2688.72,0.16,GiftCard
1191,5/4/25,1068,2099,404,0.0,1938.96,0.14,Credit
1192,5/4/25,1139,2060,402,1.0,1102.63,0,Cash
1193,5/4/25,1064,2048,401,0.0,715.26,0.05,PayPal
1194,5/4/25,1196,2091,402,3.0,0,0.02,PayPal
1195,5/4/25,1197,2056,402,0.0,1049.44,0.14,GiftCard
1196,5/4/25,1050,2058,401,1.0,1800.22,0.1,Credit
1197,5/4/25,1121,2049,403,2.0,751.87,0.01,Cash
1198,5/4/25,1040,2080,401,0.0,1664.52,0.06,PayPal
1199,5/4/25,1064,2061,403,1.0,179.93,0.15,Cash
1200,5/4/25,1092,2006,402,0.0,198,0.11,Cash
1201,5/4/25,1060,2081,404,2.0,1193.95,0.05,PayPal
1202,5/4/25,1003,2021,403,0.0,2506.23,0.02,Credit
1203,5/4/25,1101,2031,401,0.0,1130.6,0.2,PayPal
1204,5/4/25,1148,2088,404,1.0,0,0,Credit
1205,5/4/25,1095,2098,401,1.0,2451.22,0.19,PayPal
1206,5/4/25,1040,2063,401,2.0,883.94,0.07,GiftCard
1207,5/4/25,1194,2080,401,0.0,1664.52,0.18,GiftCard
1208,5/4/25,1091,2082,402,0.0,0,0.03,PayPal
1209,5/4/25,1032,2062,402,2.0,1981.95,0.18,GiftCard
1210,5/4/25,1142,2082,403,3.0,799.8,0.02,GiftCard
1211,5/4/25,1187,2024,401,3.0,372.81,0.12,Cash
1212,5/4/25,1091,2092,402,2.0,385.77,0.16,Cash
1213,5/4/25,1010,2062,404,2.0,990.98,0.17,Credit
1214,5/4/25,1138,2089,404,1.0,744.34,0.14,GiftCard
1215,5/4/25,1145,2023,403,2.0,1503.26,0.15,Cash
1216,5/4/25,1187,2059,403,1.0,1843.38,0.08,PayPal
1217,5/4/25,1017,2067,402,3.0,0,0.15,Credit
1218,5/4/25,1075,2033,403,3.0,836.25,0.17,GiftCard
1219,5/4/25,1000,2099,404,1.0,2326.75,0.04,Cash
1220,5/4/25,1004,2079,403,1.0,0,0.12,GiftCard
1221,5/4/25,1082,2092,401,3.0,0,0.04,PayPal
1222,5/4/25,1048,2067,404,1.0,785.56,0.04,Cash
1223,5/4/25,1156,2036,403,3.0,0,0.13,Cash
1224,5/4/25,1164,2041,401,0.0,804.21,0.06,PayPal
1225,5/4/25,1133,2084,401,0.0,0,0.18,Credit
1226,5/4/25,1033,2022,401,1.0,604.06,0.08,Credit
1227,5/4/25,1027,2062,402,0.0,1238.72,0.02,PayPal
1228,5/4/25,1008,2073,404,3.0,1498.29,0.07,PayPal
1229,5/4/25,1134,2079,403,0.0,950.54,0.14,Cash
1230,5/4/25,1093,2028,401,0.0,1275.88,0.1,GiftCard
1231,5/4/25,1053,2083,404,0.0,2304.48,0.06,PayPal
1232,5/4/25,1119,2081,401,2.0,0,0.13,Credit
1233,5/4/25,1142,2095,404,2.0,1177.9,0.15,Credit
1234,5/4/25,1181,2007,403,0.0,583.39,0.06,Credit
1235,5/4/25,1187,2009,403,0.0,265.24,0.11,Credit
1236,5/4/25,1055,2066,401,0.0,2580.3,0.2,Cash
1237,5/4/25,1185,2029,404,1.0,12.16,0.1,Cash
1238,5/4/25,1049,2067,402,1.0,261.86,0.09,GiftCard
1239,5/4/25,1142,2095,404,0.0,1963.16,0.05,GiftCard
1240,5/4/25,1196,2081,403,3.0,746.22,0.13,Cash
1241,5/4/25,1179,2085,404,0.0,242.15,0.2,GiftCard
1242,5/4/25,1042,2023,404,2.0,2254.9,0.13,GiftCard
1243,5/4/25,1168,2020,404,2.0,601.33,0.16,Cash
1244,5/4/25,1080,2070,403,2.0,0,0.14,PayPal
1245,5/4/25,1105,2097,404,2.0,673.68,0.19,Credit
1246,5/4/25,1155,2030,402,3.0,509.91,0.07,PayPal
1247,5/4/25,1196,2070,403,2.0,27.34,0.09,PayPal
1248,5/4/25,1115,2057,404,0.0,1747.92,0.06,Cash
1249,5/4/25,1185,2004,403,0.0,2781.75,0.07,GiftCard
1250,5/4/25,1132,2017,403,0.0,0,0.08,GiftCard
1251,5/4/25,1076,2028,402,2.0,1020.7,0.2,GiftCard
1252,5/4/25,1005,2098,403,1.0,3268.3,0.18,GiftCard
1253,5/4/25,1024,2004,404,2.0,1483.6,0.04,Cash
1254,5/4/25,1039,2017,403,2.0,370.96,0.18,Credit
1255,5/4/25,1149,2031,402,2.0,904.48,0.04,Cash
1256,5/4/25,1076,2011,404,1.0,737.53,0.12,Cash
1257,5/4/25,1187,2009,403,3.0,198.93,0.14,Credit
1258,5/4/25,1044,2062,401,2.0,495.49,0.06,PayPal
1259,5/4/25,1009,2093,404,0.0,0,0.2,Credit
1260,5/4/25,1199,2007,403,2.0,1400.14,0.14,PayPal
1261,5/4/25,1111,2053,401,1.0,3294.81,0.2,Credit
1262,5/4/25,1191,2083,401,3.0,768.16,0.12,Credit
1263,5/4/25,1013,2039,401,2.0,1562.3,0.12,PayPal
1264,5/4/25,1138,2072,402,2.0,672.48,0.01,GiftCard
1265,5/4/25,1128,2089,402,1.0,744.34,0.01,Cash
1266,5/4/25,1012,2086,404,3.0,2682.3,0.19,GiftCard
1267,5/4/25,1192,2076,401,1.0,1450.93,0.14,GiftCard
